,Year,Month,Start_Datetime,Restore_Datetime,Duration,Utility,NERC_Region,Area,Type,Loss_megawatts,Num_Customers_Affected
804,2020,10.0,2020-10-26 13:00:00,2020-11-07 19:00:00,17640.0,Oklahoma Gas & Electric Co,SPP RE,"OK: OK County, Canadian County, Logan County, Cleveland County, Pottawatomie County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,447000
805,2020,10.0,2020-10-27 17:50:00,,,"Southwest Power Pool, Inc.",SPP RE,OK:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,235000
806,2020,10.0,2020-10-28 10:28:00,2020-10-28 10:29:00,1.0,ERCOT,TRE,TX:,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.-Severe Weather,,
807,2020,10.0,2020-10-28 11:53:00,2020-10-28 15:26:00,213.0,Southwestern Public Service,TRE,TX:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",,
808,2020,10.0,2020-10-28 17:12:00,2020-10-29 16:30:00,1398.0,Cleco Power LLC,SERC,"LA: St. Tammany Parish, St. Mary Parish;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,72707
809,2020,10.0,2020-10-28 18:00:00,2020-10-29 01:15:00,435.0,Entergy Corp,SERC,LA:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,481268
810,2020,10.0,2020-10-28 21:37:00,2020-11-02 19:30:00,7073.0,Southern Company,SERC,AL: FL: MS: GA:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",253,35478
811,2020,10.0,2020-10-29 02:00:00,2020-10-31 09:00:00,3300.0,PowerSouth Energy Cooperative,SERC,"AL: Baldwin County, Butler County, Clarke County, Conecuh County, Escambia County, Lee County, Lowndes County, Macon County, Montgomery County, Pike County, Russell County, Tallapoosa County, Talladega County, WA County, Monroe County; FL: Escambia County, Okaloosa County, Walton County, Santa Rosa County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",0,90000
812,2020,10.0,2020-10-29 08:15:00,2020-10-31 18:45:00,3510.0,Duke Energy Carolinas,SERC,NC: SC:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,461580
813,2020,11.0,2020-11-01 18:00:00,2020-11-01 18:09:00,9.0,Cleveland Electric Illum Co,RF,OH:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,85677
814,2020,11.0,2020-11-07 17:40:00,2020-11-07 22:10:00,270.0,Public Service Company of Colorado,WECC,CO:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0
815,2020,11.0,2020-11-14 07:40:00,,,California Department of Water Resources,WECC,CA: San Bernardino County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,0,0
816,2020,11.0,2020-11-15 11:30:00,2020-11-16 03:25:00,955.0,American Electric Power - (RFC Reliability Region),RF,OH: WV: VA: IN:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,75000
817,2020,11.0,2020-11-15 12:30:00,2020-11-18 09:44:00,4154.0,Detroit Edison Co,RF,"MI: Huron County, Livingston County, Macomb County, Monroe County, Wayne County, Washtenaw County, Tuscola County, St. Clair County, Lapeer County, Oakland County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,150000
818,2020,11.0,2020-11-15 14:52:00,2020-11-16 05:59:00,907.0,Cleveland Electric Illum Co,RF,OH:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,96809
819,2020,11.0,2020-11-15 15:08:00,2020-11-15 22:30:00,442.0,Ohio Edison Co,RF,OH:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,123361
820,2020,11.0,2020-11-15 15:37:00,2020-11-17 12:15:00,2678.0,Consumers Energy Co,RF,"MI: Iosco County, Oscoda County, Ogemaw County, Livingston County, Ionia County, Barry County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,57327
821,2020,11.0,2020-11-15 23:05:00,2020-11-16 05:00:00,355.0,ISO New England,NPCC,CT: MA: ME: NH: RI: VT:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,62408
822,2020,11.0,2020-11-30 14:33:00,2020-11-30 17:20:00,167.0,El Paso Electric,TRE,TX: El Paso County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0
823,2020,11.0,2020-11-30 16:24:00,2020-12-01 14:25:00,1321.0,ISO New England,NPCC,MA: ME: CT: RI: VT: NH:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,116000
824,2020,12.0,2020-12-01 12:32:00,2020-12-01 22:50:00,618.0,Cleveland Electric Illum Co,RF,OH:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,170190
825,2020,12.0,2020-12-03 00:44:00,2020-12-05 11:03:00,3499.0,San Diego Gas & Electric Co,WECC,CA: San Diego County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",93,73000
826,2020,12.0,2020-12-03 09:01:00,2020-12-03 09:03:00,2.0,Public Service Company of Colorado,WECC,CO:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",89,0
827,2020,12.0,2020-12-03 10:57:00,2020-12-04 15:02:00,1685.0,Southern California Edison Co,WECC,"CA: Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, San Diego County, Tulare County, Ventura County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",132,51686
828,2020,12.0,2020-12-05 16:40:00,,,ISO New England,NPCC,CT: MA: ME: NH: RI: VT:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,271231
829,2020,12.0,2020-12-07 18:10:00,2020-12-08 21:09:00,1619.0,Southern California Edison Co,WECC,"CA: Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Tulare County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",286,76234
830,2020,12.0,2020-12-13 06:47:00,2020-12-13 07:36:00,49.0,Southern California Edison Co,WECC,CA:,"Uncontrolled loss of 200 Megawatts or more of firm system loads for 15 minutes or more from a single incident for entities with previous year's peak demand less than or equal to 3,000 Megawatts.-System Operations",298,159239
831,2020,12.0,2020-12-16 23:20:00,2020-12-17 07:20:00,480.0,American Electric Power - (SPP Reliability Region),MRO,OK:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",,
832,2020,12.0,2020-12-17 08:07:00,2020-12-17 08:32:00,25.0,Pacific Gas & Electric Co,WECC,CA:,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.-Severe Weather,35,17000
833,2020,12.0,2020-12-24 23:40:00,,,Exelon Corporation/PECO,RF,"PA: Bucks County, Chester County, DE County, Montgomery County, Philadelphia County, York County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather/Distribution Interruption",,68114
834,2020,12.0,2020-12-25 07:55:00,2020-12-25 16:45:00,530.0,ISO New England,NPCC,CT: ME: NH: MA: RI: VT:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,19000
835,2019,1.0,2019-01-06 01:00:00,2019-01-06 12:00:00,660.0,Puget Sound Energy,WECC,"WA: King County, Thurston County, Pierce County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,230000.0
836,2019,1.0,2019-01-06 03:00:00,2019-01-09 07:00:00,4560.0,Peak Reliability,WECC,WA:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",230.0,230000.0
837,2019,1.0,2019-01-06 17:56:00,2019-01-06 21:52:00,236.0,Sacramento Municipal Util Dist,WECC,CA: Sacramento County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",300.0,90382.0
838,2019,1.0,2019-01-10 12:19:00,2019-01-10 12:48:00,29.0,Western Area Power Administration - Upper Great Plains Region,WECC,MT: Valley County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-System Operations",11.0,2.0
839,2019,1.0,2019-01-12 11:30:00,,,"Southwest Power Pool, Inc.",SERC,MO: NE:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,116600.0
840,2019,1.0,2019-01-12 11:30:00,2019-01-13 22:00:00,2070.0,Kansas City Power & Light Co,SPP RE,MO: Jackson County; KS: Johnson County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,112530.0
841,2019,1.0,2019-01-13 05:30:00,2019-01-15 17:00:00,3570.0,Duke Energy Carolinas,SERC,NC: SC:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",133200.0,
842,2019,1.0,2019-01-16 17:26:00,2019-01-17 12:19:00,1133.0,Pacific Gas & Electric Co,WECC,CA:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",190.0,126700.0
843,2019,1.0,2019-01-18 21:54:00,2019-01-19 00:19:00,145.0,Nebraska Public Power District,MRO,NE:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",8.0,
844,2019,1.0,2019-01-23 07:26:00,2019-01-23 17:05:00,579.0,Western Area Power Administration,WECC,CO: Larimer County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-System Operations",0.0,0.0
845,2019,1.0,2019-01-29 18:34:00,2019-01-29 18:36:00,2.0,Entergy Transmission Control Center - North,SERC,LA: WA Parish;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",,
846,2019,1.0,2019-01-30 04:23:00,2019-02-02 09:00:00,4597.0,"Prairie Power, Inc.",SERC,IL: Scott County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,,
847,2019,1.0,2019-01-30 07:00:00,2019-01-30 08:08:00,68.0,"Prairie Power, Inc.",SERC,IL: Pike County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Severe Weather,,
848,2019,1.0,2019-01-30 09:30:00,2019-01-31 18:00:00,1950.0,Detroit Edison Co,RF,MI:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
849,2019,2.0,2019-02-05 18:17:00,2019-02-05 20:26:00,129.0,Pacific Gas & Electric Co,WECC,CA,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.-Severe Weather,42.0,33200.0
850,2019,2.0,2019-02-07 07:39:00,2019-02-07 07:40:00,1.0,Entergy Transmission Control Center - North,SERC,AR,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather/Transmission Interruption",3.0,3370.0
851,2019,2.0,2019-02-07 08:55:00,2019-02-09 16:30:00,3335.0,Consumers Energy Co,RF,MI,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,233000.0
852,2019,2.0,2019-02-08 18:30:00,,,Puget Sound Energy,WECC,WA,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,50940.0
853,2019,2.0,2019-02-13 02:48:00,2019-02-15 00:28:00,2740.0,Pacific Gas & Electric Co,WECC,CA,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",182.0,121000.0
854,2019,2.0,2019-02-23 14:05:00,,,American Electric Power - (RFC Reliability Region),SERC,VA,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather/Transmission Interruption",,
855,2019,2.0,2019-02-24 11:21:00,2019-02-26 17:29:00,3248.0,American Electric Power - (RFC Reliability Region),RF,"OH, VA, WV","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,118781.0
856,2019,2.0,2019-02-24 12:31:00,2019-02-24 14:57:00,146.0,Ohio Edison Co,RF,OH,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,157274.0
857,2019,2.0,2019-02-24 14:33:00,2019-02-24 18:03:00,210.0,Monongahela Power Co,RF,PA,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,94048.0
858,2019,2.0,2019-02-24 18:00:00,2019-02-25 22:00:00,1680.0,Duquesne Light Co,RF,PA,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,132000.0
859,2019,2.0,2019-02-24 18:47:00,2019-02-25 13:55:00,1148.0,West Penn Power Company,RF,PA,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,137216.0
860,2019,2.0,2019-02-24 20:02:00,2019-02-25 14:30:00,1108.0,Consumers Energy Co,RF,MI,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,115000.0
861,2019,2.0,2019-02-25 07:45:00,2019-02-25 18:40:00,655.0,ISO New England,NPCC,MA,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0.0,0.0
862,2019,2.0,2019-02-25 13:35:00,2019-02-26 02:50:00,795.0,ISO New England,NPCC,"CT, MA, NH, ME, VT, RI","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,72332.0
